,position,age,height,weight,rating,follower,shots_total,shots_on,goals_total,goals_conceded,goals_assists,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_success,penalty_missed,penalty_saved,games_appearences,games_lineups,substitutes_in,substitutes_out,substitutes_bench,games_played
22,0.7777777777777777,0.42222222222222205,0.9045226130653267,0.7266666666666667,0.49606299212598437,0.0008531927643850777,0.15389722028358896,0.11001108237901737,0.1402779186530074,0.0,0.19025844930417493,0.24358597066464918,0.1513600788134202,0.20593126677543283,0.30189563587126345,0.1688076167447484,0.4115222876366695,0.22417619227065275,0.23270785748017078,0.1101878809687374,0.1151813887488564,0.16607150539947513,0.42989024921748087,0.4377816970409563,0.25,0.2834224598930481,0.0,0.37368421052631573,0.047469771607702646,0.0,0.0,0.15602755453501715,0.7819413092550787,0.0767329282109383,0.3011321683485109,0.196799887220695,0.16627761737635544
23,0.3333333333333333,0.3333333333333335,0.9447236180904522,0.71,0.5291338582677166,0.007841638418257154,0.11249936166953206,0.06102696712227559,0.083781316563546,0.0,0.21888667992047714,0.7554200174046817,0.2147665699742762,0.3942003052470922,0.22586188938652224,0.10405017379477105,0.4689655172413793,0.333710170414102,0.396738659033741,0.20267809436575182,0.2544857073507721,0.20903067590242222,0.6054915012480685,0.2698412698412698,0.32547169811320753,0.0,0.0,0.0,0.0,0.0,0.0,0.3157290470723304,0.5647855530474035,0.2694407251004223,0.40659611124784645,0.2758158877845915,0.08464485521294868
24,0.3333333333333333,0.6666666666666667,0.8944723618090452,0.76,0.6614173228346456,0.018276275973416405,0.41232743799683386,0.36682674547469524,0.335733847246171,0.0,0.4785288270377734,0.5396310156983155,0.3623228066334629,0.5733856112836166,0.3800124986980523,0.06823333837086294,0.38595458368376784,0.4017688081247935,0.39439673865903374,0.18866607783484357,0.22192348624880973,0.30381190035709676,0.572249296723325,0.08837938467568097,0.0,0.0,0.3799494524010109,0.0,0.06717420510523958,0.0,0.0,0.5543053960964406,0.5783295711060954,0.4803790297661963,0.555500861432439,0.4291957425812363,0.061097222100239934
25,0.6666666666666667,0.40000000000000013,0.8944723618090452,0.64,0.6732283464566932,0.01213967238298315,0.08878751255383252,0.060029553010712965,0.026067552490110557,0.0,0.42504970178926443,0.6304182807256413,0.3486672869574736,0.3240829430029998,0.41414956775335904,0.13571104730240294,0.3919680403700589,0.2820555764909489,0.31069476971116317,0.1174828529992258,0.11176459605295096,0.05057436647592824,0.24394785847299816,0.23456790123456792,0.0,0.0,0.0,0.1508771929824561,0.0,0.0,0.0,0.03960964408725598,0.582844243792326,0.01761252446183953,0.13684469603741076,0.06068936350179741,0.25385017510082
26,0.6666666666666667,0.3333333333333335,0.9296482412060302,0.75,0.8267716535433073,0.003573860154727296,0.06124568063050028,0.040893978574067236,0.04675930621766913,0.0,0.0,0.6138345746904607,0.05807016583657162,0.2994000315772854,0.16815956671180088,0.39738552213994266,0.48885618166526495,0.20173345057153622,0.2578618170603599,0.009050563206734492,0.010343733079407755,0.07918513100718497,0.36190023376520464,0.43386243386243395,0.2169811320754717,0.24598930481283418,0.0,0.3245614035087719,0.04120017913121361,0.0,0.0,0.03731343283582089,0.5674943566591426,0.01905448552889072,0.0794979079497908,0.02037076196517939,0.22118034487090732
27,0.6666666666666667,0.4666666666666668,0.9547738693467337,0.85,0.6141732283464568,0.0055955488100549785,0.11418455410489045,0.05467306981898782,0.06004665787605234,0.0,0.019681908548707754,0.7524354555340699,0.04860160910732856,0.4436292826693331,0.24401104051661288,0.25343811394891946,0.3691757779646762,0.34509902441066864,0.3859638978036064,0.027969511596715627,0.03498945088593887,0.08746719442412769,0.37909584373390387,0.3866353125612385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05063145809414471,0.525507900677201,0.04068390153465856,0.04860940191976372,0.16120391908084866,0.19440792400422024
28,0.3333333333333333,0.19999999999999996,0.8693467336683417,0.67,0.4560872198667476,0.001842162490224302,0.2646262787887041,0.19438492796453638,0.1697940967643777,0.0,0.14274353876739565,0.1291950271616602,0.3239833616112966,0.3065943897689595,0.056061868555358815,0.01805954359981865,0.0804457527333894,0.46955761187641604,0.5036478060157478,0.584186594262161,0.6162549711533076,0.28828034246870027,0.12318237648084315,0.09367038996668628,0.0,0.0,0.20134793597304126,0.0,0.05373936408419167,0.20512820512820512,0.0,0.17956371986222708,0.7246049661399554,0.11082500772479142,0.7211420132906718,0.0955099739197857,0.12660680920903156
29,0.6666666666666667,0.6000000000000001,0.9045226130653267,0.8,0.8267716535433073,0.00887574406738377,0.11360580114729263,0.0662356852604359,0.0505122223349224,0.0,0.21789264413518888,0.6071720423724425,0.34075857916917524,0.3473343508236408,0.27494531819602125,0.12044733262807919,0.5571068124474348,0.43840574653286624,0.5164946367132159,0.23679762722583886,0.26781680016430476,0.31985974271823775,0.714370616902413,0.48794826572604355,0.0,0.0,0.0,0.6982456140350877,0.0,0.0,0.0,0.11951779563719844,0.6144469525959368,0.0820887836028427,0.1716711789318238,0.169873828152534,0.19063173382078735
30,0.2820512820512821,0.7846153846153847,0.8909934286818708,0.7253846153846153,0.7504542701393098,3.940444893877678e-05,0.10742676221764515,0.06183967491688216,0.013084491327720865,0.3281648103661644,0.1536779324055666,0.40675422897134295,0.14802145476438072,0.5816167570127888,0.32194563066347254,0.09732507178479674,0.3357863751051304,0.2648373785165645,0.2693497556885535,0.10532456628174512,0.12263111708583059,0.18104375510906512,0.38270137485637307,0.5048010973936901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810562571756601,0.6212189616252828,0.225460912555361,0.2852571991139552,0.22132938605765842,0.10378012331710568
31,0.6666666666666667,0.5333333333333334,0.9095477386934674,0.67,0.5858267716535434,0.004156521026586747,0.14288389194341838,0.11924639822681934,0.15549244345268282,0.0,0.5135188866799204,0.29210183633284126,0.6383066060970938,0.1806273354033998,0.1723257993958963,0.10367235907510958,0.6788057190916736,0.2346811074357865,0.27302165553531677,0.09592506569836545,0.10549114061128848,0.125285032052661,0.42529418756686077,0.26886145404663925,0.0,0.21657754010695182,0.0,0.1421052631578947,0.3976712942230184,0.41367521367521365,0.0,0.03834672789896665,0.5092550790067727,0.033268101761252444,0.0794979079497908,0.017128356946500316,0.28041066497834677
